CaneID,Date,FlowerCount,FlowerPercentage,information,Treatment
9,2019-11-27,12,1,NA,BU Lonza 4% + 2% AB - M
9,2019-11-29,12,1,NA,BU Lonza 4% + 2% AB - M
9,2019-12-02,12,1,NA,BU Lonza 4% + 2% AB - M
10,2019-10-28,0,0,NA,BU 4% + 2% AB - E
10,2019-10-29,0,0,NA,BU 4% + 2% AB - E
10,2019-10-30,0,0,NA,BU 4% + 2% AB - E
10,2019-11-01,0,0,NA,BU 4% + 2% AB - E
10,2019-11-04,0,0,NA,BU 4% + 2% AB - E
10,2019-11-06,0,0,NA,BU 4% + 2% AB - E
10,2019-11-08,0,0,NA,BU 4% + 2% AB - E
10,2019-11-11,0,0,NA,BU 4% + 2% AB - E
10,2019-11-13,0,0,NA,BU 4% + 2% AB - E
10,2019-11-15,0,0,NA,BU 4% + 2% AB - E
10,2019-11-18,1,1,NA,BU 4% + 2% AB - E
10,2019-11-20,1,1,NA,BU 4% + 2% AB - E
10,2019-11-22,1,1,NA,BU 4% + 2% AB - E
10,2019-11-25,1,1,NA,BU 4% + 2% AB - E
10,2019-11-27,1,1,NA,BU 4% + 2% AB - E
10,2019-11-29,1,1,NA,BU 4% + 2% AB - E
10,2019-12-02,1,1,NA,BU 4% + 2% AB - E
11,2019-10-28,0,0,NA,BU 2% + 2% AB - L
11,2019-10-29,0,0,NA,BU 2% + 2% AB - L
11,2019-10-30,0,0,NA,BU 2% + 2% AB - L
11,2019-11-01,0,0,NA,BU 2% + 2% AB - L
11,2019-11-04,0,0,NA,BU 2% + 2% AB - L
11,2019-11-06,0,0,NA,BU 2% + 2% AB - L
11,2019-11-08,0,0,NA,BU 2% + 2% AB - L
11,2019-11-11,0,0,NA,BU 2% + 2% AB - L
11,2019-11-13,0,0,NA,BU 2% + 2% AB - L
11,2019-11-15,0,0,NA,BU 2% + 2% AB - L
11,2019-11-18,1,1,NA,BU 2% + 2% AB - L
11,2019-11-20,1,1,NA,BU 2% + 2% AB - L
11,2019-11-22,1,1,NA,BU 2% + 2% AB - L
11,2019-11-25,1,1,NA,BU 2% + 2% AB - L
11,2019-11-27,1,1,NA,BU 2% + 2% AB - L
11,2019-11-29,1,1,NA,BU 2% + 2% AB - L
11,2019-12-02,1,1,NA,BU 2% + 2% AB - L
12,2019-10-28,0,0,NA,2% AB - M
12,2019-10-29,0,0,NA,2% AB - M
12,2019-10-30,0,0,NA,2% AB - M
12,2019-11-01,0,0,NA,2% AB - M
12,2019-11-04,0,0,NA,2% AB - M
12,2019-11-06,0,0,NA,2% AB - M
12,2019-11-08,3,0.75,NA,2% AB - M
12,2019-11-11,4,1,NA,2% AB - M
12,2019-11-13,4,1,NA,2% AB - M
12,2019-11-15,4,1,NA,2% AB - M
12,2019-11-18,4,1,NA,2% AB - M
12,2019-11-20,4,1,NA,2% AB - M
12,2019-11-22,4,1,NA,2% AB - M
12,2019-11-25,4,1,NA,2% AB - M
12,2019-11-27,4,1,NA,2% AB - M
12,2019-11-29,4,1,NA,2% AB - M
12,2019-12-02,4,1,NA,2% AB - M
13,2019-10-28,0,0,NA,BU 4% + 2% AB - L
13,2019-10-29,0,0,NA,BU 4% + 2% AB - L
13,2019-10-30,0,0,NA,BU 4% + 2% AB - L
13,2019-11-01,0,0,NA,BU 4% + 2% AB - L
13,2019-11-04,0,0,NA,BU 4% + 2% AB - L
13,2019-11-06,0,0,NA,BU 4% + 2% AB - L
13,2019-11-08,0,0,NA,BU 4% + 2% AB - L
13,2019-11-11,1,0.16666666666666666,NA,BU 4% + 2% AB - L
13,2019-11-13,4,0.6666666666666666,NA,BU 4% + 2% AB - L
13,2019-11-15,6,1,NA,BU 4% + 2% AB - L
13,2019-11-18,6,1,NA,BU 4% + 2% AB - L
13,2019-11-20,6,1,NA,BU 4% + 2% AB - L
13,2019-11-22,6,1,NA,BU 4% + 2% AB - L
13,2019-11-25,6,1,NA,BU 4% + 2% AB - L
13,2019-11-27,6,1,NA,BU 4% + 2% AB - L
13,2019-11-29,6,1,NA,BU 4% + 2% AB - L
13,2019-12-02,6,1,NA,BU 4% + 2% AB - L
14,2019-10-28,0,0,NA,BU 6% + 2% AB - E
14,2019-10-29,0,0,NA,BU 6% + 2% AB - E
14,2019-10-30,0,0,NA,BU 6% + 2% AB - E
14,2019-11-01,0,0,NA,BU 6% + 2% AB - E
14,2019-11-04,6,0.6666666666666666,NA,BU 6% + 2% AB - E
14,2019-11-06,6,0.6666666666666666,NA,BU 6% + 2% AB - E
14,2019-11-08,6,0.6666666666666666,NA,BU 6% + 2% AB - E
14,2019-11-11,6,0.6666666666666666,NA,BU 6% + 2% AB - E
14,2019-11-13,8,0.8888888888888888,NA,BU 6% + 2% AB - E
14,2019-11-15,8,0.8888888888888888,NA,BU 6% + 2% AB - E
14,2019-11-18,8,0.8888888888888888,NA,BU 6% + 2% AB - E
14,2019-11-20,8,0.8888888888888888,NA,BU 6% + 2% AB - E
14,2019-11-22,8,0.8888888888888888,NA,BU 6% + 2% AB - E
14,2019-11-25,9,1,NA,BU 6% + 2% AB - E
14,2019-11-27,9,1,NA,BU 6% + 2% AB - E
14,2019-11-29,9,1,NA,BU 6% + 2% AB - E
14,2019-12-02,9,1,NA,BU 6% + 2% AB - E
15,2019-10-28,0,0,NA,BU 2% + 2% AB - M
15,2019-10-29,0,0,NA,BU 2% + 2% AB - M
15,2019-10-30,0,0,NA,BU 2% + 2% AB - M
15,2019-11-01,0,0,NA,BU 2% + 2% AB - M
15,2019-11-04,0,0,NA,BU 2% + 2% AB - M
15,2019-11-06,0,0,NA,BU 2% + 2% AB - M
15,2019-11-08,0,0,NA,BU 2% + 2% AB - M
15,2019-11-11,6,0.6,NA,BU 2% + 2% AB - M
15,2019-11-13,8,0.8,NA,BU 2% + 2% AB - M
15,2019-11-15,10,1,NA,BU 2% + 2% AB - M
15,2019-11-18,10,1,NA,BU 2% + 2% AB - M
15,2019-11-20,10,1,NA,BU 2% + 2% AB - M
15,2019-11-22,10,1,NA,BU 2% + 2% AB - M
15,2019-11-25,10,1,NA,BU 2% + 2% AB - M
15,2019-11-27,10,1,NA,BU 2% + 2% AB - M
15,2019-11-29,10,1,NA,BU 2% + 2% AB - M
15,2019-12-02,10,1,NA,BU 2% + 2% AB - M
16,2019-10-28,0,0,NA,HC 6% + 0.2%DS - M
16,2019-10-29,0,0,NA,HC 6% + 0.2%DS - M
16,2019-10-30,0,0,NA,HC 6% + 0.2%DS - M
16,2019-11-01,0,0,NA,HC 6% + 0.2%DS - M
16,2019-11-04,0,0,NA,HC 6% + 0.2%DS - M
16,2019-11-06,10,0.19607843137254902,NA,HC 6% + 0.2%DS - M
16,2019-11-08,35,0.6862745098039216,NA,HC 6% + 0.2%DS - M
16,2019-11-11,50,0.9803921568627451,NA,HC 6% + 0.2%DS - M
16,2019-11-13,51,1,NA,HC 6% + 0.2%DS - M
16,2019-11-15,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-18,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-20,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-22,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-25,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-27,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-11-29,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
16,2019-12-02,51,1,Value smaller than max: previous = 50 : new = 51,HC 6% + 0.2%DS - M
18,2019-10-28,0,0,NA,BU 1% + 2% AB - L
18,2019-10-29,0,0,NA,BU 1% + 2% AB - L
18,2019-10-30,0,0,NA,BU 1% + 2% AB - L
18,2019-11-01,0,0,NA,BU 1% + 2% AB - L
18,2019-11-04,0,0,NA,BU 1% + 2% AB - L
18,2019-11-06,0,0,NA,BU 1% + 2% AB - L
18,2019-11-08,0,0,NA,BU 1% + 2% AB - L
18,2019-11-11,2,0.4,NA,BU 1% + 2% AB - L
18,2019-11-13,2,0.4,NA,BU 1% + 2% AB - L
18,2019-11-15,2,0.4,NA,BU 1% + 2% AB - L
18,2019-11-18,5,1,NA,BU 1% + 2% AB - L
18,2019-11-20,5,1,NA,BU 1% + 2% AB - L
18,2019-11-22,5,1,NA,BU 1% + 2% AB - L
18,2019-11-25,5,1,NA,BU 1% + 2% AB - L
18,2019-11-27,5,1,NA,BU 1% + 2% AB - L
18,2019-11-29,5,1,NA,BU 1% + 2% AB - L
18,2019-12-02,5,1,NA,BU 1% + 2% AB - L
19,2019-10-28,0,0,NA,Untreated control
19,2019-10-29,0,0,NA,Untreated control
19,2019-10-30,0,0,NA,Untreated control
19,2019-11-01,0,0,NA,Untreated control
19,2019-11-04,0,0,NA,Untreated control
19,2019-11-06,0,0,NA,Untreated control
19,2019-11-08,0,0,NA,Untreated control
19,2019-11-11,0,0,NA,Untreated control
19,2019-11-13,0,0,NA,Untreated control
19,2019-11-15,0,0,NA,Untreated control
19,2019-11-18,0,0,NA,Untreated control
19,2019-11-20,0,0,NA,Untreated control
19,2019-11-22,0,0,NA,Untreated control
19,2019-11-25,2,1,NA,Untreated control
19,2019-11-27,2,1,NA,Untreated control
19,2019-11-29,2,1,NA,Untreated control
19,2019-12-02,2,1,NA,Untreated control
20,2019-10-28,0,0,NA,BU 1% + 2% AB - L
20,2019-10-29,0,0,NA,BU 1% + 2% AB - L
20,2019-10-30,0,0,NA,BU 1% + 2% AB - L
20,2019-11-01,0,0,NA,BU 1% + 2% AB - L
20,2019-11-04,0,0,NA,BU 1% + 2% AB - L
20,2019-11-06,0,0,NA,BU 1% + 2% AB - L
20,2019-11-08,0,0,NA,BU 1% + 2% AB - L
20,2019-11-11,0,0,NA,BU 1% + 2% AB - L
20,2019-11-13,0,0,NA,BU 1% + 2% AB - L
20,2019-11-15,1,0.25,NA,BU 1% + 2% AB - L
20,2019-11-18,3,0.75,NA,BU 1% + 2% AB - L
20,2019-11-20,3,0.75,NA,BU 1% + 2% AB - L
20,2019-11-22,4,1,NA,BU 1% + 2% AB - L
20,2019-11-25,4,1,NA,BU 1% + 2% AB - L
20,2019-11-27,4,1,NA,BU 1% + 2% AB - L
20,2019-11-29,4,1,NA,BU 1% + 2% AB - L
20,2019-12-02,4,1,NA,BU 1% + 2% AB - L
21,2019-10-28,0,0,NA,HC 6% + 0.2%DS - E
21,2019-10-29,0,0,NA,HC 6% + 0.2%DS - E
21,2019-10-30,0,0,NA,HC 6% + 0.2%DS - E
21,2019-11-01,5,0.29411764705882354,NA,HC 6% + 0.2%DS - E
21,2019-11-04,11,0.6470588235294118,NA,HC 6% + 0.2%DS - E
21,2019-11-06,16,0.9411764705882353,NA,HC 6% + 0.2%DS - E
21,2019-11-08,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-11,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-13,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-15,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-18,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-20,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-22,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-25,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-27,17,1,NA,HC 6% + 0.2%DS - E
21,2019-11-29,17,1,NA,HC 6% + 0.2%DS - E
21,2019-12-02,17,1,NA,HC 6% + 0.2%DS - E
22,2019-10-28,0,0,NA,BU 6% + 2% AB - M
22,2019-10-29,0,0,NA,BU 6% + 2% AB - M
22,2019-10-30,0,0,NA,BU 6% + 2% AB - M
22,2019-11-01,0,0,NA,BU 6% + 2% AB - M
22,2019-11-04,0,0,NA,BU 6% + 2% AB - M
22,2019-11-06,0,0,NA,BU 6% + 2% AB - M
22,2019-11-08,0,0,NA,BU 6% + 2% AB - M
22,2019-11-11,0,0,NA,BU 6% + 2% AB - M
22,2019-11-13,1,1,NA,BU 6% + 2% AB - M
22,2019-11-15,1,1,NA,BU 6% + 2% AB - M
22,2019-11-18,1,1,NA,BU 6% + 2% AB - M
22,2019-11-20,1,1,NA,BU 6% + 2% AB - M
22,2019-11-22,1,1,NA,BU 6% + 2% AB - M
22,2019-11-25,1,1,NA,BU 6% + 2% AB - M
22,2019-11-27,1,1,NA,BU 6% + 2% AB - M
22,2019-11-29,1,1,NA,BU 6% + 2% AB - M
22,2019-12-02,1,1,NA,BU 6% + 2% AB - M
23,2019-10-28,0,0,NA,HC 6% + 0.2%DS - L
23,2019-10-29,0,0,NA,HC 6% + 0.2%DS - L
23,2019-10-30,0,0,NA,HC 6% + 0.2%DS - L
23,2019-11-01,0,0,NA,HC 6% + 0.2%DS - L
23,2019-11-04,0,0,NA,HC 6% + 0.2%DS - L
23,2019-11-06,0,0,NA,HC 6% + 0.2%DS - L
23,2019-11-08,5,0.1282051282051282,NA,HC 6% + 0.2%DS - L
23,2019-11-11,35,0.8974358974358975,NA,HC 6% + 0.2%DS - L
23,2019-11-13,36,0.9230769230769231,NA,HC 6% + 0.2%DS - L
23,2019-11-15,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-18,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-20,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-22,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-25,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-27,39,1,NA,HC 6% + 0.2%DS - L
23,2019-11-29,39,1,NA,HC 6% + 0.2%DS - L
23,2019-12-02,39,1,NA,HC 6% + 0.2%DS - L
24,2019-10-28,0,0,NA,2% AB - M
24,2019-10-29,0,0,NA,2% AB - M
24,2019-10-30,0,0,NA,2% AB - M
24,2019-11-01,0,0,NA,2% AB - M
24,2019-11-04,0,0,NA,2% AB - M
24,2019-11-06,0,0,NA,2% AB - M
24,2019-11-08,1,0.09090909090909091,NA,2% AB - M
24,2019-11-11,9,0.8181818181818182,NA,2% AB - M
24,2019-11-13,10,0.9090909090909091,NA,2% AB - M
24,2019-11-15,10,0.9090909090909091,NA,2% AB - M
24,2019-11-18,11,1,NA,2% AB - M
24,2019-11-20,11,1,NA,2% AB - M
24,2019-11-22,11,1,NA,2% AB - M
24,2019-11-25,11,1,NA,2% AB - M
24,2019-11-27,11,1,NA,2% AB - M
24,2019-11-29,11,1,NA,2% AB - M
24,2019-12-02,11,1,NA,2% AB - M
25,2019-10-28,0,0,NA,BU 2% + 2% AB - M
25,2019-10-29,0,0,NA,BU 2% + 2% AB - M
25,2019-10-30,0,0,NA,BU 2% + 2% AB - M
25,2019-11-01,0,0,NA,BU 2% + 2% AB - M
25,2019-11-04,0,0,NA,BU 2% + 2% AB - M
25,2019-11-06,0,0,NA,BU 2% + 2% AB - M
25,2019-11-08,0,0,NA,BU 2% + 2% AB - M
25,2019-11-11,0,0,NA,BU 2% + 2% AB - M
25,2019-11-13,3,0.42857142857142855,NA,BU 2% + 2% AB - M
25,2019-11-15,5,0.7142857142857143,NA,BU 2% + 2% AB - M
25,2019-11-18,7,1,NA,BU 2% + 2% AB - M
25,2019-11-20,7,1,NA,BU 2% + 2% AB - M
25,2019-11-22,7,1,NA,BU 2% + 2% AB - M
25,2019-11-25,7,1,NA,BU 2% + 2% AB - M
25,2019-11-27,7,1,NA,BU 2% + 2% AB - M
25,2019-11-29,7,1,NA,BU 2% + 2% AB - M
25,2019-12-02,7,1,NA,BU 2% + 2% AB - M
26,2019-10-28,0,0,NA,BU 6% + 2% AB - L
26,2019-10-29,0,0,NA,BU 6% + 2% AB - L
26,2019-10-30,0,0,NA,BU 6% + 2% AB - L
26,2019-11-01,0,0,NA,BU 6% + 2% AB - L
26,2019-11-04,0,0,NA,BU 6% + 2% AB - L
26,2019-11-06,0,0,NA,BU 6% + 2% AB - L
26,2019-11-08,0,0,NA,BU 6% + 2% AB - L
26,2019-11-11,10,0.625,NA,BU 6% + 2% AB - L
26,2019-11-13,13,0.8125,NA,BU 6% + 2% AB - L
26,2019-11-15,15,0.9375,NA,BU 6% + 2% AB - L
26,2019-11-18,16,1,NA,BU 6% + 2% AB - L
26,2019-11-20,16,1,NA,BU 6% + 2% AB - L
26,2019-11-22,16,1,NA,BU 6% + 2% AB - L
26,2019-11-25,16,1,NA,BU 6% + 2% AB - L
26,2019-11-27,16,1,NA,BU 6% + 2% AB - L
26,2019-11-29,16,1,NA,BU 6% + 2% AB - L
26,2019-12-02,16,1,NA,BU 6% + 2% AB - L
27,2019-10-28,0,0,NA,BU 4% + 2% AB - E
27,2019-10-29,0,0,NA,BU 4% + 2% AB - E
27,2019-10-30,0,0,NA,BU 4% + 2% AB - E
27,2019-11-01,0,0,NA,BU 4% + 2% AB - E
27,2019-11-04,0,0,NA,BU 4% + 2% AB - E
27,2019-11-06,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-08,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-11,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-13,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-15,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-18,5,0.8333333333333334,NA,BU 4% + 2% AB - E
27,2019-11-20,6,1,NA,BU 4% + 2% AB - E
27,2019-11-22,6,1,NA,BU 4% + 2% AB - E
27,2019-11-25,6,1,NA,BU 4% + 2% AB - E
27,2019-11-27,6,1,NA,BU 4% + 2% AB - E
27,2019-11-29,6,1,NA,BU 4% + 2% AB - E
27,2019-12-02,6,1,NA,BU 4% + 2% AB - E
28,2019-10-28,0,0,NA,BU 6% + 2% AB - E
28,2019-10-29,0,0,NA,BU 6% + 2% AB - E
28,2019-10-30,0,0,NA,BU 6% + 2% AB - E
28,2019-11-01,2,0.11764705882352941,NA,BU 6% + 2% AB - E
28,2019-11-04,12,0.7058823529411765,NA,BU 6% + 2% AB - E
28,2019-11-06,16,0.9411764705882353,NA,BU 6% + 2% AB - E
28,2019-11-08,16,0.9411764705882353,NA,BU 6% + 2% AB - E
