CaneID,Date,FlowerCount,FlowerPercentage,information,Treatment
1012,2019-11-07,0,0,NA,Budup 2% + AB 2%                         L
1012,2019-11-11,3,0.12,NA,Budup 2% + AB 2%                         L
1012,2019-11-14,6,0.24,NA,Budup 2% + AB 2%                         L
1012,2019-11-18,16,0.64,NA,Budup 2% + AB 2%                         L
1012,2019-11-21,20,0.8,NA,Budup 2% + AB 2%                         L
1012,2019-11-25,25,1,NA,Budup 2% + AB 2%                         L
1012,2019-11-28,25,1,NA,Budup 2% + AB 2%                         L
1012,2019-12-02,25,1,NA,Budup 2% + AB 2%                         L
1013,2019-10-30,0,0,NA,Budup 6% + AB 2%                        M
1013,2019-11-01,0,0,NA,Budup 6% + AB 2%                        M
1013,2019-11-05,0,0,NA,Budup 6% + AB 2%                        M
1013,2019-11-07,0,0,NA,Budup 6% + AB 2%                        M
1013,2019-11-11,0,0,NA,Budup 6% + AB 2%                        M
1013,2019-11-14,9,0.5625,NA,Budup 6% + AB 2%                        M
1013,2019-11-18,13,0.8125,NA,Budup 6% + AB 2%                        M
1013,2019-11-21,15,0.9375,NA,Budup 6% + AB 2%                        M
1013,2019-11-25,16,1,NA,Budup 6% + AB 2%                        M
1013,2019-11-28,16,1,NA,Budup 6% + AB 2%                        M
1013,2019-12-02,16,1,NA,Budup 6% + AB 2%                        M
1014,2019-10-30,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-01,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-05,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-07,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-11,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-14,0,0,NA,Budup 6% + AB 2%                         L
1014,2019-11-18,20,0.7407407407407407,NA,Budup 6% + AB 2%                         L
1014,2019-11-21,24,0.8888888888888888,NA,Budup 6% + AB 2%                         L
1014,2019-11-25,27,1,NA,Budup 6% + AB 2%                         L
1014,2019-11-28,27,1,NA,Budup 6% + AB 2%                         L
1014,2019-12-02,27,1,NA,Budup 6% + AB 2%                         L
1015,2019-10-30,0,0,NA,Budup 6% + AB 2%                       VL
1015,2019-11-01,0,0,NA,Budup 6% + AB 2%                       VL
1015,2019-11-05,0,0,NA,Budup 6% + AB 2%                       VL
1015,2019-11-07,0,0,NA,Budup 6% + AB 2%                       VL
1015,2019-11-11,0,0,NA,Budup 6% + AB 2%                       VL
1015,2019-11-14,2,0.08,NA,Budup 6% + AB 2%                       VL
1015,2019-11-18,14,0.56,NA,Budup 6% + AB 2%                       VL
1015,2019-11-21,18,0.72,NA,Budup 6% + AB 2%                       VL
1015,2019-11-25,25,1,NA,Budup 6% + AB 2%                       VL
1015,2019-11-28,25,1,NA,Budup 6% + AB 2%                       VL
1015,2019-12-02,25,1,NA,Budup 6% + AB 2%                       VL
1016,2019-10-30,0,0,NA,Budup 4% + AB 2%                        E
1016,2019-11-01,0,0,NA,Budup 4% + AB 2%                        E
1016,2019-11-05,0,0,NA,Budup 4% + AB 2%                        E
1016,2019-11-07,0,0,NA,Budup 4% + AB 2%                        E
1016,2019-11-11,6,0.16216216216216217,NA,Budup 4% + AB 2%                        E
1016,2019-11-14,14,0.3783783783783784,NA,Budup 4% + AB 2%                        E
1016,2019-11-18,23,0.6216216216216216,NA,Budup 4% + AB 2%                        E
1016,2019-11-21,27,0.7297297297297297,NA,Budup 4% + AB 2%                        E
1016,2019-11-25,35,0.9459459459459459,NA,Budup 4% + AB 2%                        E
1016,2019-11-28,36,0.972972972972973,NA,Budup 4% + AB 2%                        E
1016,2019-12-02,37,1,NA,Budup 4% + AB 2%                        E
1017,2019-10-30,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-01,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-05,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-07,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-11,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-14,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-18,0,0,NA,Budup 2% + AB 2%                       VL
1017,2019-11-21,3,0.2,NA,Budup 2% + AB 2%                       VL
1017,2019-11-25,12,0.8,NA,Budup 2% + AB 2%                       VL
1017,2019-11-28,15,1,NA,Budup 2% + AB 2%                       VL
1017,2019-12-02,15,1,NA,Budup 2% + AB 2%                       VL
1018,2019-10-30,0,0,NA,Budup 1% + AB 2%                         L
1018,2019-11-01,0,0,NA,Budup 1% + AB 2%                         L
1018,2019-11-05,0,0,NA,Budup 1% + AB 2%                         L
1018,2019-11-07,0,0,NA,Budup 1% + AB 2%                         L
1018,2019-11-11,0,0,NA,Budup 1% + AB 2%                         L
1018,2019-11-14,1,0.05,NA,Budup 1% + AB 2%                         L
1018,2019-11-18,4,0.2,NA,Budup 1% + AB 2%                         L
1018,2019-11-21,13,0.65,NA,Budup 1% + AB 2%                         L
1018,2019-11-25,20,1,NA,Budup 1% + AB 2%                         L
1018,2019-11-28,20,1,NA,Budup 1% + AB 2%                         L
1018,2019-12-02,20,1,NA,Budup 1% + AB 2%                         L
1019,2019-10-30,0,0,NA,Untreated control
1019,2019-11-01,0,0,NA,Untreated control
1019,2019-11-05,0,0,NA,Untreated control
1019,2019-11-07,0,0,NA,Untreated control
1019,2019-11-11,3,0.14285714285714285,NA,Untreated control
1019,2019-11-14,10,0.47619047619047616,NA,Untreated control
1019,2019-11-18,18,0.8571428571428571,NA,Untreated control
1019,2019-11-21,20,0.9523809523809523,NA,Untreated control
1019,2019-11-25,20,0.9523809523809523,NA,Untreated control
1019,2019-11-28,21,1,NA,Untreated control
1019,2019-12-02,21,1,NA,Untreated control
1020,2019-10-30,0,0,NA,6% HiCane                                      VL
1020,2019-11-01,0,0,NA,6% HiCane                                      VL
1020,2019-11-05,0,0,NA,6% HiCane                                      VL
1020,2019-11-07,0,0,NA,6% HiCane                                      VL
1020,2019-11-11,3,0.13636363636363635,NA,6% HiCane                                      VL
1020,2019-11-14,8,0.36363636363636365,NA,6% HiCane                                      VL
1020,2019-11-18,18,0.8181818181818182,NA,6% HiCane                                      VL
1020,2019-11-21,19,0.8636363636363636,NA,6% HiCane                                      VL
1020,2019-11-25,22,1,NA,6% HiCane                                      VL
1020,2019-11-28,22,1,NA,6% HiCane                                      VL
1020,2019-12-02,22,1,NA,6% HiCane                                      VL
1021,2019-10-30,0,0,NA,Budup 2% + AB 2%                        E
1021,2019-11-01,0,0,NA,Budup 2% + AB 2%                        E
1021,2019-11-05,0,0,NA,Budup 2% + AB 2%                        E
1021,2019-11-07,0,0,NA,Budup 2% + AB 2%                        E
1021,2019-11-11,0,0,NA,Budup 2% + AB 2%                        E
1021,2019-11-14,2,0.13333333333333333,NA,Budup 2% + AB 2%                        E
1021,2019-11-18,9,0.6,NA,Budup 2% + AB 2%                        E
1021,2019-11-21,13,0.8666666666666667,NA,Budup 2% + AB 2%                        E
1021,2019-11-25,15,1,NA,Budup 2% + AB 2%                        E
1021,2019-11-28,15,1,NA,Budup 2% + AB 2%                        E
1021,2019-12-02,15,1,NA,Budup 2% + AB 2%                        E
1022,2019-10-30,0,0,NA,6% HiCane                                       M
1022,2019-11-01,0,0,NA,6% HiCane                                       M
1022,2019-11-05,0,0,NA,6% HiCane                                       M
1022,2019-11-07,0,0,NA,6% HiCane                                       M
1022,2019-11-11,3,0.1,NA,6% HiCane                                       M
1022,2019-11-14,19,0.6333333333333333,NA,6% HiCane                                       M
1022,2019-11-18,28,0.9333333333333333,NA,6% HiCane                                       M
1022,2019-11-21,28,0.9333333333333333,NA,6% HiCane                                       M
1022,2019-11-25,30,1,NA,6% HiCane                                       M
1022,2019-11-28,30,1,NA,6% HiCane                                       M
1022,2019-12-02,30,1,NA,6% HiCane                                       M
1023,2019-10-30,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-01,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-05,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-07,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-11,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-14,0,0,NA,Budup 2% + AB 2%                        M
1023,2019-11-18,9,0.4090909090909091,NA,Budup 2% + AB 2%                        M
1023,2019-11-21,21,0.9545454545454546,NA,Budup 2% + AB 2%                        M
1023,2019-11-25,22,1,NA,Budup 2% + AB 2%                        M
1023,2019-11-28,22,1,NA,Budup 2% + AB 2%                        M
1023,2019-12-02,22,1,NA,Budup 2% + AB 2%                        M
1024,2019-10-30,0,0,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-01,0,0,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-05,0,0,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-07,0,0,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-11,16,0.7272727272727273,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-14,17,0.7727272727272727,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-18,22,1,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-21,22,1,Value smaller than max: previous = 20 : new = 22,6% HiCane + 0.2% Driftstop E
1024,2019-11-25,22,1,NA,6% HiCane + 0.2% Driftstop E
1024,2019-11-28,22,1,NA,6% HiCane + 0.2% Driftstop E
1024,2019-12-02,22,1,NA,6% HiCane + 0.2% Driftstop E
1049,2019-10-30,0,0,NA,Untreated control
1049,2019-11-01,0,0,NA,Untreated control
1049,2019-11-05,0,0,NA,Untreated control
1049,2019-11-07,0,0,NA,Untreated control
1049,2019-11-11,0,0,NA,Untreated control
1049,2019-11-14,0,0,NA,Untreated control
1049,2019-11-18,6,0.6666666666666666,NA,Untreated control
1049,2019-11-21,8,0.8888888888888888,NA,Untreated control
1049,2019-11-25,9,1,NA,Untreated control
1049,2019-11-28,9,1,NA,Untreated control
1049,2019-12-02,9,1,NA,Untreated control
1050,2019-10-30,0,0,NA,Untreated control
1050,2019-11-01,0,0,NA,Untreated control
1050,2019-11-05,0,0,NA,Untreated control
1050,2019-11-07,0,0,NA,Untreated control
1050,2019-11-11,0,0,NA,Untreated control
1050,2019-11-14,3,0.1875,NA,Untreated control
1050,2019-11-18,12,0.75,NA,Untreated control
1050,2019-11-21,14,0.875,NA,Untreated control
1050,2019-11-25,16,1,NA,Untreated control
1050,2019-11-28,16,1,NA,Untreated control
1050,2019-12-02,16,1,NA,Untreated control
1051,2019-10-30,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-01,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-05,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-07,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-11,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-14,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-18,0,0,NA,Budup 1% + AB 2%                       VL
1051,2019-11-21,1,0.09090909090909091,NA,Budup 1% + AB 2%                       VL
1051,2019-11-25,10,0.9090909090909091,NA,Budup 1% + AB 2%                       VL
1051,2019-11-28,10,0.9090909090909091,NA,Budup 1% + AB 2%                       VL
1051,2019-12-02,11,1,NA,Budup 1% + AB 2%                       VL
1052,2019-10-30,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-01,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-05,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-07,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-11,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-14,0,0,NA,Budup 2% + AB 2%                         L
1052,2019-11-18,5,0.21739130434782608,NA,Budup 2% + AB 2%                         L
1052,2019-11-21,19,0.8260869565217391,NA,Budup 2% + AB 2%                         L
1052,2019-11-25,23,1,NA,Budup 2% + AB 2%                         L
1052,2019-11-28,23,1,NA,Budup 2% + AB 2%                         L
1052,2019-12-02,23,1,NA,Budup 2% + AB 2%                         L
1053,2019-10-30,0,0,NA,6% HiCane                                      VL
1053,2019-11-01,0,0,NA,6% HiCane                                      VL
1053,2019-11-05,0,0,NA,6% HiCane                                      VL
1053,2019-11-07,0,0,NA,6% HiCane                                      VL
1053,2019-11-11,0,0,NA,6% HiCane                                      VL
1053,2019-11-14,3,0.15,NA,6% HiCane                                      VL
1053,2019-11-18,13,0.65,NA,6% HiCane                                      VL
1053,2019-11-21,20,1,NA,6% HiCane                                      VL
1053,2019-11-25,20,1,NA,6% HiCane                                      VL
1053,2019-11-28,20,1,NA,6% HiCane                                      VL
1053,2019-12-02,20,1,NA,6% HiCane                                      VL
1054,2019-10-30,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-01,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-05,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-07,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-11,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-14,0,0,NA,Budup 4% + AB 2%                       VL
1054,2019-11-18,2,0.3333333333333333,NA,Budup 4% + AB 2%                       VL
1054,2019-11-21,3,0.5,NA,Budup 4% + AB 2%                       VL
1054,2019-11-25,6,1,NA,Budup 4% + AB 2%                       VL
1054,2019-11-28,6,1,NA,Budup 4% + AB 2%                       VL
1054,2019-12-02,6,1,NA,Budup 4% + AB 2%                       VL
1055,2019-10-30,0,0,NA,6% HiCane                                       M
1055,2019-11-01,0,0,NA,6% HiCane                                       M
1055,2019-11-05,0,0,NA,6% HiCane                                       M
1055,2019-11-07,0,0,NA,6% HiCane                                       M
1055,2019-11-11,0,0,NA,6% HiCane                                       M
1055,2019-11-14,0,0,NA,6% HiCane                                       M
1055,2019-11-18,5,0.7142857142857143,NA,6% HiCane                                       M
1055,2019-11-21,7,1,NA,6% HiCane                                       M
1055,2019-11-25,7,1,NA,6% HiCane                                       M
1055,2019-11-28,7,1,NA,6% HiCane                                       M
1055,2019-12-02,7,1,NA,6% HiCane                                       M
1056,2019-10-30,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-01,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-05,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-07,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-11,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-14,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-18,0,0,NA,Budup 4% + AB 2%                        E
1056,2019-11-21,2,0.4,NA,Budup 4% + AB 2%                        E
1056,2019-11-25,4,0.8,NA,Budup 4% + AB 2%                        E
1056,2019-11-28,5,1,NA,Budup 4% + AB 2%                        E
1056,2019-12-02,5,1,NA,Budup 4% + AB 2%                        E
1057,2019-10-30,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-01,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-05,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-07,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-11,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-14,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-18,0,0,NA,Budup 1% + AB 2%                        M
1057,2019-11-21,5,0.35714285714285715,NA,Budup 1% + AB 2%                        M
1057,2019-11-25,14,1,NA,Budup 1% + AB 2%                        M
1057,2019-11-28,14,1,NA,Budup 1% + AB 2%                        M
1057,2019-12-02,14,1,NA,Budup 1% + AB 2%                        M
1058,2019-10-30,0,0,NA,Budup 2% + AB 2%                        E
1058,2019-11-01,0,0,NA,Budup 2% + AB 2%                        E
1058,2019-11-05,0,0,NA,Budup 2% + AB 2%                        E
1058,2019-11-07,0,0,NA,Budup 2% + AB 2%                        E
1058,2019-11-11,0,0,NA,Budup 2% + AB 2%                        E
1058,2019-11-14,1,0.037037037037037035,NA,Budup 2% + AB 2%                        E
1058,2019-11-18,1,0.037037037037037035,Value smaller than max: previous = 0 : new = 1,Budup 2% + AB 2%                        E
1058,2019-11-21,4,0.14814814814814814,NA,Budup 2% + AB 2%                        E
1058,2019-11-25,18,0.6666666666666666,NA,Budup 2% + AB 2%                        E
1058,2019-11-28,24,0.8888888888888888,NA,Budup 2% + AB 2%                        E
1058,2019-12-02,27,1,NA,Budup 2% + AB 2%                        E
1059,2019-10-30,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-01,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-05,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-07,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-11,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-14,0,0,NA,Budup 1% + AB 2%                         L
1059,2019-11-18,3,0.1875,NA,Budup 1% + AB 2%                         L
1059,2019-11-21,8,0.5,NA,Budup 1% + AB 2%                         L
1059,2019-11-25,15,0.9375,NA,Budup 1% + AB 2%                         L
1059,2019-11-28,15,0.9375,NA,Budup 1% + AB 2%                         L
1059,2019-12-02,16,1,NA,Budup 1% + AB 2%                         L
1060,2019-10-30,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-01,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-05,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-07,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-11,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-14,0,0,NA,Budup 4% + AB 2%                         L
1060,2019-11-18,7,0.3888888888888889,NA,Budup 4% + AB 2%                         L
1060,2019-11-21,13,0.7222222222222222,NA,Budup 4% + AB 2%                         L
1060,2019-11-25,18,1,NA,Budup 4% + AB 2%                         L
1060,2019-11-28,18,1,NA,Budup 4% + AB 2%                         L
1060,2019-12-02,18,1,NA,Budup 4% + AB 2%                         L
1061,2019-10-30,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-01,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-05,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-07,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-11,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-14,0,0,NA,Budup 2% + AB 2%                       VL
1061,2019-11-18,5,0.3333333333333333,NA,Budup 2% + AB 2%                       VL
1061,2019-11-21,13,0.8666666666666667,NA,Budup 2% + AB 2%                       VL
1061,2019-11-25,15,1,NA,Budup 2% + AB 2%                       VL
1061,2019-11-28,15,1,NA,Budup 2% + AB 2%                       VL
1061,2019-12-02,15,1,NA,Budup 2% + AB 2%                       VL
1062,2019-10-30,0,0,NA,Budup 4% + AB 2%                        M
1062,2019-11-01,0,0,NA,Budup 4% + AB 2%                        M
1062,2019-11-05,0,0,NA,Budup 4% + AB 2%                        M
1062,2019-11-07,0,0,NA,Budup 4% + AB 2%                        M
1062,2019-11-11,5,0.13513513513513514,NA,Budup 4% + AB 2%                        M
1062,2019-11-14,10,0.2702702702702703,NA,Budup 4% + AB 2%                        M
1062,2019-11-18,30,0.8108108108108109,NA,Budup 4% + AB 2%                        M
1062,2019-11-21,34,0.918918918918919,NA,Budup 4% + AB 2%                        M
1062,2019-11-25,37,1,NA,Budup 4% + AB 2%                        M
1062,2019-11-28,37,1,NA,Budup 4% + AB 2%                        M
1062,2019-12-02,37,1,NA,Budup 4% + AB 2%                        M
1063,2019-10-30,0,0,NA,Budup 6% + AB 2%                        M
1063,2019-11-01,0,0,NA,Budup 6% + AB 2%                        M
1063,2019-11-05,0,0,NA,Budup 6% + AB 2%                        M
