CaneID,Date,FlowerCount,FlowerPercentage,information,Treatment
1019,2019-12-09,5,1,NA,BU 2% + 2% AB - L
1020,2019-11-11,0,0,NA,BU 2% + 2% AB - M
1020,2019-11-13,0,0,NA,BU 2% + 2% AB - M
1020,2019-11-15,0,0,NA,BU 2% + 2% AB - M
1020,2019-11-18,0,0,NA,BU 2% + 2% AB - M
1020,2019-11-20,0,0,NA,BU 2% + 2% AB - M
1020,2019-11-22,3,0.23076923076923078,NA,BU 2% + 2% AB - M
1020,2019-11-25,4,0.3076923076923077,NA,BU 2% + 2% AB - M
1020,2019-11-27,7,0.5384615384615384,NA,BU 2% + 2% AB - M
1020,2019-11-29,10,0.7692307692307693,NA,BU 2% + 2% AB - M
1020,2019-12-02,10,0.7692307692307693,NA,BU 2% + 2% AB - M
1020,2019-12-06,13,1,NA,BU 2% + 2% AB - M
1020,2019-12-09,13,1,NA,BU 2% + 2% AB - M
1021,2019-11-11,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-13,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-15,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-18,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-20,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-22,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-25,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-27,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-11-29,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-12-02,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-12-06,0,NaN,NA,BU 1% + 2% AB - M
1021,2019-12-09,0,NaN,NA,BU 1% + 2% AB - M
1022,2019-11-11,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-13,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-15,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-18,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-20,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-22,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-25,0,0,NA,BU 6% + 2% AB - E
1022,2019-11-27,5,0.7142857142857143,NA,BU 6% + 2% AB - E
1022,2019-11-29,7,1,NA,BU 6% + 2% AB - E
1022,2019-12-02,7,1,NA,BU 6% + 2% AB - E
1022,2019-12-06,7,1,NA,BU 6% + 2% AB - E
1022,2019-12-09,7,1,NA,BU 6% + 2% AB - E
1023,2019-11-11,0,0,NA,BU 6% + 2% AB - M
1023,2019-11-13,0,0,NA,BU 6% + 2% AB - M
1023,2019-11-15,0,0,NA,BU 6% + 2% AB - M
1023,2019-11-18,1,0.08333333333333333,NA,BU 6% + 2% AB - M
1023,2019-11-20,5,0.4166666666666667,NA,BU 6% + 2% AB - M
1023,2019-11-22,6,0.5,NA,BU 6% + 2% AB - M
1023,2019-11-25,12,1,NA,BU 6% + 2% AB - M
1023,2019-11-27,12,1,NA,BU 6% + 2% AB - M
1023,2019-11-29,12,1,NA,BU 6% + 2% AB - M
1023,2019-12-02,12,1,NA,BU 6% + 2% AB - M
1023,2019-12-06,12,1,NA,BU 6% + 2% AB - M
1023,2019-12-09,12,1,NA,BU 6% + 2% AB - M
1024,2019-11-11,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-13,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-15,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-18,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-20,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-22,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-25,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-27,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-11-29,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-12-02,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-12-06,0,NaN,NA,BU 2% + 2% AB - E
1024,2019-12-09,0,NaN,NA,BU 2% + 2% AB - E
1025,2019-11-11,0,0,NA,Untreated control
1025,2019-11-13,0,0,NA,Untreated control
1025,2019-11-15,0,0,NA,Untreated control
1025,2019-11-18,0,0,NA,Untreated control
1025,2019-11-20,3,0.375,NA,Untreated control
1025,2019-11-22,3,0.375,NA,Untreated control
1025,2019-11-25,6,0.75,NA,Untreated control
1025,2019-11-27,8,1,NA,Untreated control
1025,2019-11-29,8,1,NA,Untreated control
1025,2019-12-02,8,1,NA,Untreated control
1025,2019-12-06,8,1,NA,Untreated control
1025,2019-12-09,8,1,NA,Untreated control
1026,2019-11-11,0,0,NA,BU 2% + 2% AB - M
1026,2019-11-13,0,0,NA,BU 2% + 2% AB - M
1026,2019-11-15,0,0,NA,BU 2% + 2% AB - M
1026,2019-11-18,0,0,NA,BU 2% + 2% AB - M
1026,2019-11-20,3,0.16666666666666666,NA,BU 2% + 2% AB - M
1026,2019-11-22,6,0.3333333333333333,NA,BU 2% + 2% AB - M
1026,2019-11-25,12,0.6666666666666666,NA,BU 2% + 2% AB - M
1026,2019-11-27,18,1,NA,BU 2% + 2% AB - M
1026,2019-11-29,18,1,NA,BU 2% + 2% AB - M
1026,2019-12-02,18,1,NA,BU 2% + 2% AB - M
1026,2019-12-06,18,1,NA,BU 2% + 2% AB - M
1026,2019-12-09,18,1,NA,BU 2% + 2% AB - M
1027,2019-11-11,0,0,NA,HC 6% + 0.2%DS - M
1027,2019-11-13,0,0,NA,HC 6% + 0.2%DS - M
1027,2019-11-15,0,0,NA,HC 6% + 0.2%DS - M
1027,2019-11-18,8,0.16666666666666666,NA,HC 6% + 0.2%DS - M
1027,2019-11-20,19,0.3958333333333333,NA,HC 6% + 0.2%DS - M
1027,2019-11-22,28,0.5833333333333334,NA,HC 6% + 0.2%DS - M
1027,2019-11-25,45,0.9375,NA,HC 6% + 0.2%DS - M
1027,2019-11-27,48,1,NA,HC 6% + 0.2%DS - M
1027,2019-11-29,48,1,NA,HC 6% + 0.2%DS - M
1027,2019-12-02,48,1,NA,HC 6% + 0.2%DS - M
1027,2019-12-06,48,1,NA,HC 6% + 0.2%DS - M
1027,2019-12-09,48,1,NA,HC 6% + 0.2%DS - M
1028,2019-11-11,0,0,NA,BU 1% + 2% AB - E
1028,2019-11-13,0,0,NA,BU 1% + 2% AB - E
1028,2019-11-15,0,0,NA,BU 1% + 2% AB - E
1028,2019-11-18,2,0.06451612903225806,NA,BU 1% + 2% AB - E
1028,2019-11-20,4,0.12903225806451613,NA,BU 1% + 2% AB - E
1028,2019-11-22,5,0.16129032258064516,NA,BU 1% + 2% AB - E
1028,2019-11-25,16,0.5161290322580645,NA,BU 1% + 2% AB - E
1028,2019-11-27,23,0.7419354838709677,NA,BU 1% + 2% AB - E
1028,2019-11-29,31,1,NA,BU 1% + 2% AB - E
1028,2019-12-02,31,1,NA,BU 1% + 2% AB - E
1028,2019-12-06,31,1,NA,BU 1% + 2% AB - E
1028,2019-12-09,31,1,NA,BU 1% + 2% AB - E
1029,2019-11-11,0,0,NA,BU 4% + 2% AB - L
1029,2019-11-13,1,0.07692307692307693,NA,BU 4% + 2% AB - L
1029,2019-11-15,3,0.23076923076923078,NA,BU 4% + 2% AB - L
1029,2019-11-18,4,0.3076923076923077,NA,BU 4% + 2% AB - L
1029,2019-11-20,4,0.3076923076923077,Value smaller than max: previous = 2 : new = 4,BU 4% + 2% AB - L
1029,2019-11-22,4,0.3076923076923077,Value smaller than max: previous = 2 : new = 4,BU 4% + 2% AB - L
1029,2019-11-25,4,0.3076923076923077,Value smaller than max: previous = 2 : new = 4,BU 4% + 2% AB - L
1029,2019-11-27,9,0.6923076923076923,NA,BU 4% + 2% AB - L
1029,2019-11-29,13,1,NA,BU 4% + 2% AB - L
1029,2019-12-02,13,1,NA,BU 4% + 2% AB - L
1029,2019-12-06,13,1,NA,BU 4% + 2% AB - L
1029,2019-12-09,13,1,NA,BU 4% + 2% AB - L
1030,2019-11-11,0,0,NA,BU 6% + 2% AB - E
1030,2019-11-13,0,0,NA,BU 6% + 2% AB - E
1030,2019-11-15,0,0,NA,BU 6% + 2% AB - E
1030,2019-11-18,2,0.1111111111111111,NA,BU 6% + 2% AB - E
1030,2019-11-20,7,0.3888888888888889,NA,BU 6% + 2% AB - E
1030,2019-11-22,10,0.5555555555555556,NA,BU 6% + 2% AB - E
1030,2019-11-25,18,1,NA,BU 6% + 2% AB - E
1030,2019-11-27,18,1,NA,BU 6% + 2% AB - E
1030,2019-11-29,18,1,NA,BU 6% + 2% AB - E
1030,2019-12-02,18,1,NA,BU 6% + 2% AB - E
1030,2019-12-06,18,1,NA,BU 6% + 2% AB - E
1030,2019-12-09,18,1,NA,BU 6% + 2% AB - E
1031,2019-11-11,0,0,NA,Untreated control
1031,2019-11-13,0,0,NA,Untreated control
1031,2019-11-15,0,0,NA,Untreated control
1031,2019-11-18,5,0.8333333333333334,NA,Untreated control
1031,2019-11-20,5,0.8333333333333334,NA,Untreated control
1031,2019-11-22,5,0.8333333333333334,NA,Untreated control
1031,2019-11-25,6,1,NA,Untreated control
1031,2019-11-27,6,1,NA,Untreated control
1031,2019-11-29,6,1,NA,Untreated control
1031,2019-12-02,6,1,NA,Untreated control
1031,2019-12-06,6,1,NA,Untreated control
1031,2019-12-09,6,1,NA,Untreated control
1032,2019-11-11,0,0,NA,BU 2% + 2% AB - E
1032,2019-11-13,0,0,NA,BU 2% + 2% AB - E
1032,2019-11-15,0,0,NA,BU 2% + 2% AB - E
1032,2019-11-18,0,0,NA,BU 2% + 2% AB - E
1032,2019-11-20,0,0,NA,BU 2% + 2% AB - E
1032,2019-11-22,1,0.1111111111111111,NA,BU 2% + 2% AB - E
1032,2019-11-25,5,0.5555555555555556,NA,BU 2% + 2% AB - E
1032,2019-11-27,7,0.7777777777777778,NA,BU 2% + 2% AB - E
1032,2019-11-29,9,1,NA,BU 2% + 2% AB - E
1032,2019-12-02,9,1,NA,BU 2% + 2% AB - E
1032,2019-12-06,9,1,NA,BU 2% + 2% AB - E
1032,2019-12-09,9,1,NA,BU 2% + 2% AB - E
1033,2019-11-11,0,0,NA,BU 1% + 2% AB - M
1033,2019-11-13,0,0,NA,BU 1% + 2% AB - M
1033,2019-11-15,0,0,NA,BU 1% + 2% AB - M
1033,2019-11-18,0,0,NA,BU 1% + 2% AB - M
1033,2019-11-20,6,0.17647058823529413,NA,BU 1% + 2% AB - M
1033,2019-11-22,6,0.17647058823529413,NA,BU 1% + 2% AB - M
1033,2019-11-25,21,0.6176470588235294,NA,BU 1% + 2% AB - M
1033,2019-11-27,28,0.8235294117647058,NA,BU 1% + 2% AB - M
1033,2019-11-29,34,1,NA,BU 1% + 2% AB - M
1033,2019-12-02,34,1,NA,BU 1% + 2% AB - M
1033,2019-12-06,34,1,NA,BU 1% + 2% AB - M
1033,2019-12-09,34,1,NA,BU 1% + 2% AB - M
1034,2019-11-11,0,0,NA,BU 1% + 2% AB - L
1034,2019-11-13,0,0,NA,BU 1% + 2% AB - L
1034,2019-11-15,0,0,NA,BU 1% + 2% AB - L
1034,2019-11-18,0,0,NA,BU 1% + 2% AB - L
1034,2019-11-20,6,0.375,NA,BU 1% + 2% AB - L
1034,2019-11-22,6,0.375,NA,BU 1% + 2% AB - L
1034,2019-11-25,7,0.4375,NA,BU 1% + 2% AB - L
1034,2019-11-27,12,0.75,NA,BU 1% + 2% AB - L
1034,2019-11-29,12,0.75,NA,BU 1% + 2% AB - L
1034,2019-12-02,12,0.75,NA,BU 1% + 2% AB - L
1034,2019-12-06,16,1,NA,BU 1% + 2% AB - L
1034,2019-12-09,16,1,NA,BU 1% + 2% AB - L
1035,2019-11-11,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-13,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-15,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-18,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-20,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-22,0,0,NA,BU 2% + 2% AB - L
1035,2019-11-25,4,0.5714285714285714,NA,BU 2% + 2% AB - L
1035,2019-11-27,4,0.5714285714285714,NA,BU 2% + 2% AB - L
1035,2019-11-29,7,1,NA,BU 2% + 2% AB - L
1035,2019-12-02,7,1,NA,BU 2% + 2% AB - L
1035,2019-12-06,7,1,NA,BU 2% + 2% AB - L
1035,2019-12-09,7,1,NA,BU 2% + 2% AB - L
1036,2019-11-11,0,0,NA,HC 6% + 0.2%DS - M
1036,2019-11-13,0,0,NA,HC 6% + 0.2%DS - M
1036,2019-11-15,0,0,NA,HC 6% + 0.2%DS - M
1036,2019-11-18,0,0,NA,HC 6% + 0.2%DS - M
1036,2019-11-20,7,0.3333333333333333,NA,HC 6% + 0.2%DS - M
1036,2019-11-22,16,0.7619047619047619,NA,HC 6% + 0.2%DS - M
1036,2019-11-25,21,1,NA,HC 6% + 0.2%DS - M
1036,2019-11-27,21,1,NA,HC 6% + 0.2%DS - M
1036,2019-11-29,21,1,NA,HC 6% + 0.2%DS - M
1036,2019-12-02,21,1,NA,HC 6% + 0.2%DS - M
1036,2019-12-06,21,1,NA,HC 6% + 0.2%DS - M
1036,2019-12-09,21,1,NA,HC 6% + 0.2%DS - M
1037,2019-11-11,0,0,NA,BU Lonza 4% + 2% AB - M
1037,2019-11-13,0,0,NA,BU Lonza 4% + 2% AB - M
1037,2019-11-15,0,0,NA,BU Lonza 4% + 2% AB - M
1037,2019-11-18,2,0.05714285714285714,NA,BU Lonza 4% + 2% AB - M
